StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,avail9_1,avail9_2,avail9_3,avail9_4,avail9_5,avail9_6,avail9_7,avail930_1,avail930_2,avail930_3,avail930_4,avail930_5,avail930_6,avail930_7,avail10_1,avail10_2,avail10_3,avail10_4,avail10_5,avail10_6,avail10_7,avail1030_1,avail1030_2,avail1030_3,avail1030_4,avail1030_5,avail1030_6,avail1030_7,avail11_1,avail11_2,avail11_3,avail11_4,avail11_5,avail11_6,avail11_7,avail1130_1,avail1130_2,avail1130_3,avail1130_4,avail1130_5,avail1130_6,avail1130_7,avail12_1,avail12_2,avail12_3,avail12_4,avail12_5,avail12_6,avail12_7,avail1230_1,avail1230_2,avail1230_3,avail1230_4,avail1230_5,avail1230_6,avail1230_7,avail1_1,avail1_2,avail1_3,avail1_4,avail1_5,avail1_6,avail1_7,avail130_1,avail130_2,avail130_3,avail130_4,avail130_5,avail130_6,avail130_7,avail2_1,avail2_2,avail2_3,avail2_4,avail2_5,avail2_6,avail2_7,avail230_1,avail230_2,avail230_3,avail230_4,avail230_5,avail230_6,avail230_7,avail3_1,avail3_2,avail3_3,avail3_4,avail3_5,avail3_6,avail3_7,avail330_1,avail330_2,avail330_3,avail330_4,avail330_5,avail330_6,avail330_7,avail4_1,avail4_2,avail4_3,avail4_4,avail4_5,avail4_6,avail4_7,avail430_1,avail430_2,avail430_3,avail430_4,avail430_5,avail430_6,avail430_7
2023-08-28 14:06:43,2023-08-28 14:06:43,2,,100,0,1,2023-08-28 14:06:43,R_dd4Kow9OwOYYTjM,,,,,,,test,,1,1,1,1,1,1,1,1,1,,1,,,1,,,,1,1,1,,,,1,,,1,,1,,1,,1,1,,,,,1,1,,,,1,1,,,1,1,,,1,,,1,,1,1,1,1,1,1,1,,,1,,,,,,1,1,,1,,1,1,1,,1,,1,1,1,,,,1,,1,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,
2023-08-28 14:06:43,2023-08-28 14:06:43,2,,100,0,1,2023-08-28 14:06:43,R_9Hu0td714dPJ3PU,,,,,,,test,,1,1,1,1,1,1,1,1,,,,1,,,1,1,1,1,,1,1,,,1,,1,1,,,,,1,,,,,,1,,,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,1,1,,1,,,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,,,1,,1,1,1,1,1,,,1,1,,
2023-08-28 14:06:44,2023-08-28 14:06:44,2,,100,0,1,2023-08-28 14:06:44,R_aWwbfma23ZVWJjo,,,,,,,test,,1,1,1,1,1,1,1,1,1,,,,1,,1,1,1,,,,,1,1,1,1,1,1,1,,1,1,1,,1,,1,,,1,1,,1,,,1,1,,1,1,,,,,,1,,1,,1,1,1,,1,1,1,,,1,1,1,1,1,,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,1,1,1,1,,,,1,,
2023-08-28 14:06:44,2023-08-28 14:06:44,2,,100,0,1,2023-08-28 14:06:44,R_8dAIcTfJbr022ii,,,,,,,test,,1,,1,1,1,1,1,,,,,,,1,1,1,,,,1,,1,,1,,1,1,1,,1,,1,1,,,1,,,1,,,,1,1,1,1,1,1,1,,1,1,1,,1,1,1,,,1,,,1,1,1,1,1,1,,1,,,,,,,1,,1,,,,1,1,1,1,,1,1,,1,1,,,,,,,,1,1,,1,1,1,1,,,,1,,
2023-08-28 14:06:44,2023-08-28 14:06:44,2,,100,0,1,2023-08-28 14:06:44,R_6qXGZMt4CRHcgEC,,,,,,,test,,,,1,1,,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,,1,1,1,1,1,1,,1,1,1,,1,1,,1,,1,1,,1,1,,1,1,1,1,,1,1,1,1,1,,,,,1,,,1,,,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,1,,1,1,1,1,1,1,1,1,1
2023-08-28 14:06:44,2023-08-28 14:06:44,2,,100,0,1,2023-08-28 14:06:45,R_eY7MkSGbtuSIDI2,,,,,,,test,,,,1,1,1,,,,1,1,1,1,1,,,1,1,,1,1,1,,,,,,1,,1,1,1,,1,1,1,1,1,,1,1,,,1,,,1,,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,,,,1,,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,,,1,,1,1,1,1,1,,1,1,,,1,,,,1
2023-08-28 14:06:45,2023-08-28 14:06:45,2,,100,0,1,2023-08-28 14:06:45,R_8e2oZbBAYoGj5K6,,,,,,,test,,1,1,,,1,1,1,,,1,,,1,,1,1,1,,1,1,,,1,,,,,,1,1,1,,,,1,,,,,1,,,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,,1,1,,,,,,,,,,,1,1,,,1,,,1,,1,,1,,,,,,,1,,,,1,1,1,1,1,1,1,1,1,,1,1,,1
2023-08-28 14:06:45,2023-08-28 14:06:45,2,,100,0,1,2023-08-28 14:06:45,R_byGi79jRCdt4Lz0,,,,,,,test,,,,,,1,,,1,1,,1,1,1,1,,,,,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,,,,,1,,1,,1,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,1,,,1,,1,,1,1,,,1,,,,1,,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,
2023-08-28 14:06:45,2023-08-28 14:06:45,2,,100,0,1,2023-08-28 14:06:45,R_5vfm0Jd1lvv5b1Q,,,,,,,test,,1,,1,1,,1,1,1,1,1,1,1,1,1,,,,1,,,,1,,,,1,1,,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,,,,1,,,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,1,1,1,1,1,,1,1,1,1
2023-08-28 14:06:46,2023-08-28 14:06:46,2,,100,0,1,2023-08-28 14:06:46,R_6utGQ7zdkPHkBeu,,,,,,,test,,1,1,1,1,1,1,1,1,,,,,1,,1,,,,,,,,,1,1,,,1,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,1,,1,,,,1,,1,1,,,1,1,1,1,1,1,1
2023-08-28 14:06:46,2023-08-28 14:06:46,2,,100,0,1,2023-08-28 14:06:46,R_3OtvShHzjqMhUZE,,,,,,,test,,,1,1,1,,,,1,,,1,,1,1,,1,,,,,,1,,,,,,1,,,,,1,1,1,,,,,,1,,,,,,1,1,,1,1,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,1,1,,1,1,1,,,1,,,,,,,,,,,1,1,,,,,,,1,1,,1,1,1,1
2023-08-28 14:06:46,2023-08-28 14:06:46,2,,100,0,1,2023-08-28 14:06:46,R_24XBqFk5vr9F1S6,,,,,,,test,,,,,1,,1,1,,1,1,1,1,,,,,1,,,,1,1,1,1,1,,1,,,,,,1,,,1,,1,1,1,,1,,,1,,1,,1,,,,1,,,,,,,1,,,,,,,,,1,,,1,,,,,1,,,,,,1,,1,1,1,,1,1,1,,1,1,1,1,1,,1,1,,1,,,1,,1,,,,1,1
2023-08-28 14:06:46,2023-08-28 14:06:46,2,,100,0,1,2023-08-28 14:06:47,R_6KGfsszoddh9eM6,,,,,,,test,,1,,1,,,,,1,,,,1,,,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,1,,1,,1,,,,,,1,,,,1,,1,,1,1,1,1,1,,,1,1,,,1,,1,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,,1,,,,1,,1,1,,,,,1,,1,1,,,,1,1,
2023-08-28 14:06:47,2023-08-28 14:06:47,2,,100,0,1,2023-08-28 14:06:47,R_74FuG6uP4wsur2e,,,,,,,test,,1,1,1,,1,1,,,,,,,1,,1,1,1,1,1,1,,1,1,,1,,1,1,,1,1,,,,,,1,,,,,,1,1,,,1,1,,,,,,,1,,,,1,,1,,1,1,1,,,1,,1,1,1,,1,1,,1,,,,,,,1,,1,1,1,1,1,,1,1,1,1,1,1,,,,,1,,1,1,1,,,,1,,1
